					2018-08-08
Result of analyse of data: 1647096 values with 16237 bad values (1.0%) (taken out)
	5													6													7													8													9													10													11													12													13													14													15													16													17													18													19													20													
	Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				Winter			Spring			Summer			Autumn				
	pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		pos	neg	tot	pos	neg	tot	pos	neg	tot	pos	neg	tot		
1996	3	4	7	3	3	6	4	6	10	4	1	5		0	0	0	4	5	9	5	2	7	3	3	6		4	0	4	3	3	6	1	2	3	3	0	3		1	2	3	2	2	4	1	4	5	3	1	4		1	1	2	0	1	1	0	1	1	0	2	2		2	0	2	1	1	2	1	0	1	0	1	1		1	0	1	1	1	2	0	1	1	0	2	2		0	0	0	0	0	0	0	1	1	1	1	2		0	0	0	0	0	0	0	0	0	0	1	1		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
1997	2	3	5	6	1	7	6	4	10	2	5	7		0	3	3	2	2	4	6	2	8	2	1	3		0	3	3	2	3	5	0	3	3	0	0	0		3	2	5	3	1	4	0	3	3	1	4	5		3	2	5	0	2	2	0	2	2	2	2	4		0	0	0	0	0	0	0	0	0	1	1	2		1	0	1	0	2	2	0	1	1	0	0	0		1	1	2	0	2	2	1	1	2	0	0	0		0	0	0	0	1	1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	1	1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
1998	3	3	6	2	3	5	3	1	4	1	1	2		0	2	2	0	1	1	4	8	12	5	4	9		0	4	4	1	1	2	3	3	6	1	1	2		3	2	5	4	3	7	0	1	1	2	3	5		2	2	4	3	1	4	0	2	2	1	0	1		1	0	1	0	0	0	0	2	2	0	1	1		0	1	1	0	3	3	0	0	0	0	1	1		1	0	1	0	0	0	0	2	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	1	1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	1		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
1999	2	2	4	6	3	9	6	2	8	4	5	9		1	3	4	6	0	6	0	3	3	0	2	2		0	3	3	0	3	3	2	2	4	3	1	4		3	0	3	1	4	5	1	6	7	0	3	3		1	2	3	1	1	2	1	2	3	2	1	3		0	4	4	1	1	2	0	0	0	0	1	1		3	0	3	0	0	0	0	2	2	0	2	2		1	2	3	0	1	1	0	0	0	0	0	0		1	0	1	0	0	0	0	1	1	0	0	0		0	1	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
2000	4	3	7	3	2	5	3	2	5	0	6	6		4	6	10	1	3	4	4	3	7	2	1	3		5	2	7	1	3	4	3	3	6	2	2	4		2	1	3	4	3	7	1	3	4	2	4	6		1	2	3	1	1	2	0	2	2	2	0	2		0	1	1	0	2	2	0	3	3	1	2	3		0	0	0	2	0	2	0	1	1	0	2	2		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	1	1	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
2001	3	7	10	5	6	11	4	4	8	7	3	10		4	0	4	1	2	3	3	1	4	2	2	4		1	3	4	2	2	4	4	2	6	3	4	7		2	2	4	2	0	2	0	0	0	2	0	2		1	1	2	2	2	4	1	1	2	1	4	5		1	2	3	0	2	2	1	1	2	0	0	0		1	2	3	0	0	0	1	1	2	0	0	0		0	0	0	1	1	2	0	1	1	1	2	3		0	0	0	0	0	0	0	0	0	0	1	1		0	0	0	0	1	1	0	1	1	0	0	0		0	0	0	0	0	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
2002	4	3	7	2	4	6	4	3	7	1	4	5		1	4	5	2	1	3	1	3	4	2	5	7		6	2	8	2	1	3	3	1	4	3	2	5		2	1	3	3	2	5	0	3	3	2	3	5		3	1	4	0	1	1	0	3	3	1	2	3		0	1	1	0	1	1	1	2	3	0	1	1		0	0	0	0	1	1	0	1	1	0	1	1		0	1	1	1	1	2	0	0	0	0	0	0		0	0	0	0	1	1	0	0	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
2003	1	4	5	5	1	6	7	0	7	3	5	8		2	3	5	5	0	5	1	5	6	3	2	5		3	3	6	1	2	3	1	4	5	1	3	4		0	0	0	4	1	5	2	4	6	2	2	4		2	3	5	0	3	3	0	2	2	1	1	2		1	1	2	1	3	4	1	1	2	1	0	1		0	2	2	0	0	0	0	3	3	2	0	2		1	1	2	0	1	1	1	0	1	0	1	1		0	1	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	1	1	0	0	0		0	0	0	0	1	1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
2004	2	1	3	4	3	7	7	4	11	4	3	7		0	5	5	5	2	7	2	2	4	3	4	7		2	0	2	3	2	5	0	2	2	0	2	2		3	0	3	1	0	1	3	3	6	4	2	6		0	1	1	0	3	3	1	0	1	1	2	3		2	2	4	0	1	1	1	1	2	1	0	1		1	0	1	0	0	0	0	2	2	0	2	2		0	1	1	0	1	1	0	1	1	0	0	0		1	0	1	0	0	0	0	0	0	0	0	0		1	1	2	0	1	1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	1		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
2005	1	3	4	0	3	3	8	1	9	5	6	11		5	1	6	3	1	4	3	5	8	1	4	5		3	0	3	5	2	7	2	2	4	2	2	4		0	1	1	2	2	4	1	0	1	0	0	0		1	1	2	1	0	1	0	4	4	0	1	1		1	0	1	0	2	2	0	1	1	0	1	1		1	2	3	0	2	2	0	1	1	0	1	1		1	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		1	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
